month,make,fuel_type,vehicle_type,number
2018-06,VOLVO,Diesel,Very Heavy Goods Vehicles,29
2018-06,WIRTGEN,Diesel,Very Heavy Goods Vehicles,0
2018-06,YUTONG,Diesel,Very Heavy Goods Vehicles,0
2018-06,BAOLI,Diesel,Buses,0
2018-06,BLISS FOX,Diesel,Buses,0
2018-06,BOBCAT,Diesel,Buses,0
2018-06,BOMAG,Diesel,Buses,0
2018-06,BYD,Others,Buses,1
2018-06,CATERPILLAR,Diesel,Buses,0
2018-06,CIMC AIR MARREL SAS,Diesel,Buses,0
2018-06,CITROEN,Diesel,Buses,1
2018-06,D.A.F.,Diesel,Buses,0
2018-06,DULEVO,Diesel,Buses,0
2018-06,FIAT,Diesel,Buses,0
2018-06,GUANGTAI,Diesel,Buses,0
2018-06,HAMM,Diesel,Buses,0
2018-06,HINO,Diesel,Buses,0
2018-06,HYUNDAI,Diesel,Buses,0
2018-06,ISUZU,Diesel,Buses,0
2018-06,JAC,Diesel,Buses,0
2018-06,KALMAR,Diesel,Buses,0
2018-06,KIA,Diesel,Buses,0
2018-06,KUBOTA,Diesel,Buses,0
2018-06,LEKTRO,Others,Buses,0
2018-06,MAN,Diesel,Buses,16
2018-06,MERCEDES BENZ,Diesel,Buses,4
2018-06,MITSUBISHI,Diesel,Buses,0
2018-06,MITSUOKA,Petrol,Buses,0
2018-06,NISSAN,Petrol,Buses,0
2018-06,NISSAN,Diesel,Buses,8
2018-06,OPEL,Diesel,Buses,0
2018-06,PEUGEOT,Diesel,Buses,0
2018-06,RENAULT,Diesel,Buses,0
2018-06,ROSENBAUER,Diesel,Buses,0
2018-06,SAKAI,Diesel,Buses,0
2018-06,SC NEUSTAR,Diesel,Buses,0
2018-06,SCANIA,Diesel,Buses,0
2018-06,SSANGYONG,Diesel,Buses,0
2018-06,SUZUKI,Petrol,Buses,0
2018-06,T.C.M.,Diesel,Buses,0
2018-06,T.C.M.,Others,Buses,0
2018-06,TENNANT,Diesel,Buses,0
2018-06,TLD,Diesel,Buses,0
2018-06,TOYOTA,Petrol,Buses,0
2018-06,TOYOTA,Diesel,Buses,38
2018-06,TOYOTA,Others,Buses,0
2018-06,UD TRUCKS,Diesel,Buses,0
2018-06,UNICARRIERS,Diesel,Buses,0
2018-06,VOGELE,Diesel,Buses,0
2018-06,VOLKSWAGEN,Diesel,Buses,0
2018-06,VOLVO,Diesel,Buses,0
2018-06,WIRTGEN,Diesel,Buses,0
2018-06,YUTONG,Diesel,Buses,1
2018-07,BOBCAT,Diesel,Goods cum Passenger Vehicles,
2018-07,BYD,Others,Goods cum Passenger Vehicles,
2018-07,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,
2018-07,CITROEN,Diesel,Goods cum Passenger Vehicles,
2018-07,D.A.F.,Diesel,Goods cum Passenger Vehicles,
2018-07,FIAT,Diesel,Goods cum Passenger Vehicles,
2018-07,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,
2018-07,HAMM,Diesel,Goods cum Passenger Vehicles,
2018-07,HINO,Diesel,Goods cum Passenger Vehicles,
2018-07,HYUNDAI,Diesel,Goods cum Passenger Vehicles,1
2018-07,ISUZU,Diesel,Goods cum Passenger Vehicles,1
2018-07,JAC,Diesel,Goods cum Passenger Vehicles,
2018-07,JOHN DEERE,Diesel,Goods cum Passenger Vehicles,
2018-07,KIA,Diesel,Goods cum Passenger Vehicles,
2018-07,MAN,Diesel,Goods cum Passenger Vehicles,
2018-07,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,
2018-07,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,10
2018-07,NISSAN,Petrol,Goods cum Passenger Vehicles,
2018-07,NISSAN,Diesel,Goods cum Passenger Vehicles,
2018-07,OPEL,Diesel,Goods cum Passenger Vehicles,
2018-07,PEUGEOT,Diesel,Goods cum Passenger Vehicles,
2018-07,RENAULT,Diesel,Goods cum Passenger Vehicles,
2018-07,SC NEUSTAR,Diesel,Goods cum Passenger Vehicles,
2018-07,SCANIA,Diesel,Goods cum Passenger Vehicles,
2018-07,SSANGYONG,Diesel,Goods cum Passenger Vehicles,7
2018-07,SUZUKI,Petrol,Goods cum Passenger Vehicles,
2018-07,T.C.M.,Diesel,Goods cum Passenger Vehicles,
2018-07,TOYOTA,Petrol,Goods cum Passenger Vehicles,
2018-07,TOYOTA,Diesel,Goods cum Passenger Vehicles,2
2018-07,TOYOTA,Others,Goods cum Passenger Vehicles,
2018-07,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,
2018-07,VOGELE,Diesel,Goods cum Passenger Vehicles,
2018-07,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,
2018-07,VOLVO,Diesel,Goods cum Passenger Vehicles,
2018-07,WIRTGEN,Diesel,Goods cum Passenger Vehicles,
2018-07,YUTONG,Diesel,Goods cum Passenger Vehicles,
2018-07,BOBCAT,Diesel,Light Goods Vehicles,
2018-07,BYD,Others,Light Goods Vehicles,
2018-07,CATERPILLAR,Diesel,Light Goods Vehicles,
2018-07,CITROEN,Diesel,Light Goods Vehicles,48
2018-07,D.A.F.,Diesel,Light Goods Vehicles,
2018-07,FIAT,Diesel,Light Goods Vehicles,12
2018-07,GOLDEN DRAGON,Diesel,Light Goods Vehicles,
2018-07,HAMM,Diesel,Light Goods Vehicles,
2018-07,HINO,Diesel,Light Goods Vehicles,
2018-07,HYUNDAI,Diesel,Light Goods Vehicles,2
2018-07,ISUZU,Diesel,Light Goods Vehicles,17
2018-07,JAC,Diesel,Light Goods Vehicles,
2018-07,JOHN DEERE,Diesel,Light Goods Vehicles,
2018-07,KIA,Diesel,Light Goods Vehicles,14
2018-07,MAN,Diesel,Light Goods Vehicles,
2018-07,MERCEDES BENZ,Diesel,Light Goods Vehicles,5
2018-07,MITSUBISHI,Diesel,Light Goods Vehicles,16
2018-07,NISSAN,Petrol,Light Goods Vehicles,41
2018-07,NISSAN,Diesel,Light Goods Vehicles,159
2018-07,OPEL,Diesel,Light Goods Vehicles,10
2018-07,PEUGEOT,Diesel,Light Goods Vehicles,12
2018-07,RENAULT,Diesel,Light Goods Vehicles,10
2018-07,SC NEUSTAR,Diesel,Light Goods Vehicles,
2018-07,SCANIA,Diesel,Light Goods Vehicles,
2018-07,SSANGYONG,Diesel,Light Goods Vehicles,
2018-07,SUZUKI,Petrol,Light Goods Vehicles,11
2018-07,T.C.M.,Diesel,Light Goods Vehicles,
2018-07,TOYOTA,Petrol,Light Goods Vehicles,3
2018-07,TOYOTA,Diesel,Light Goods Vehicles,467
2018-07,TOYOTA,Others,Light Goods Vehicles,
2018-07,UD TRUCKS,Diesel,Light Goods Vehicles,
2018-07,VOGELE,Diesel,Light Goods Vehicles,
2018-07,VOLKSWAGEN,Diesel,Light Goods Vehicles,3
2018-07,VOLVO,Diesel,Light Goods Vehicles,
2018-07,WIRTGEN,Diesel,Light Goods Vehicles,
2018-07,YUTONG,Diesel,Light Goods Vehicles,
2018-07,BOBCAT,Diesel,Heavy Goods Vehicles,2
2018-07,BYD,Others,Heavy Goods Vehicles,
2018-07,CATERPILLAR,Diesel,Heavy Goods Vehicles,
2018-07,CITROEN,Diesel,Heavy Goods Vehicles,
2018-07,D.A.F.,Diesel,Heavy Goods Vehicles,
2018-07,FIAT,Diesel,Heavy Goods Vehicles,
2018-07,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,
2018-07,HAMM,Diesel,Heavy Goods Vehicles,1
2018-07,HINO,Diesel,Heavy Goods Vehicles,52
2018-07,HYUNDAI,Diesel,Heavy Goods Vehicles,
2018-07,ISUZU,Diesel,Heavy Goods Vehicles,45
2018-07,JAC,Diesel,Heavy Goods Vehicles,
2018-07,JOHN DEERE,Diesel,Heavy Goods Vehicles,1
2018-07,KIA,Diesel,Heavy Goods Vehicles,
2018-07,MAN,Diesel,Heavy Goods Vehicles,
2018-07,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,1
2018-07,MITSUBISHI,Diesel,Heavy Goods Vehicles,64
2018-07,NISSAN,Petrol,Heavy Goods Vehicles,
2018-07,NISSAN,Diesel,Heavy Goods Vehicles,
2018-07,OPEL,Diesel,Heavy Goods Vehicles,
2018-07,PEUGEOT,Diesel,Heavy Goods Vehicles,
2018-07,RENAULT,Diesel,Heavy Goods Vehicles,
2018-07,SC NEUSTAR,Diesel,Heavy Goods Vehicles,
2018-07,SCANIA,Diesel,Heavy Goods Vehicles,
2018-07,SSANGYONG,Diesel,Heavy Goods Vehicles,
2018-07,SUZUKI,Petrol,Heavy Goods Vehicles,
2018-07,T.C.M.,Diesel,Heavy Goods Vehicles,3
2018-07,TOYOTA,Petrol,Heavy Goods Vehicles,
2018-07,TOYOTA,Diesel,Heavy Goods Vehicles,55
2018-07,TOYOTA,Others,Heavy Goods Vehicles,3
2018-07,UD TRUCKS,Diesel,Heavy Goods Vehicles,
2018-07,VOGELE,Diesel,Heavy Goods Vehicles,1
2018-07,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,
2018-07,VOLVO,Diesel,Heavy Goods Vehicles,1
2018-07,WIRTGEN,Diesel,Heavy Goods Vehicles,
2018-07,YUTONG,Diesel,Heavy Goods Vehicles,
2018-07,BOBCAT,Diesel,Very Heavy Goods Vehicles,
2018-07,BYD,Others,Very Heavy Goods Vehicles,
2018-07,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,1
2018-07,CITROEN,Diesel,Very Heavy Goods Vehicles,
2018-07,D.A.F.,Diesel,Very Heavy Goods Vehicles,2
2018-07,FIAT,Diesel,Very Heavy Goods Vehicles,
2018-07,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,
2018-07,HAMM,Diesel,Very Heavy Goods Vehicles,
2018-07,HINO,Diesel,Very Heavy Goods Vehicles,4
2018-07,HYUNDAI,Diesel,Very Heavy Goods Vehicles,1
2018-07,ISUZU,Diesel,Very Heavy Goods Vehicles,10
2018-07,JAC,Diesel,Very Heavy Goods Vehicles,1
2018-07,JOHN DEERE,Diesel,Very Heavy Goods Vehicles,
2018-07,KIA,Diesel,Very Heavy Goods Vehicles,
2018-07,MAN,Diesel,Very Heavy Goods Vehicles,7
2018-07,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,14
2018-07,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,12
2018-07,NISSAN,Petrol,Very Heavy Goods Vehicles,
2018-07,NISSAN,Diesel,Very Heavy Goods Vehicles,
2018-07,OPEL,Diesel,Very Heavy Goods Vehicles,
2018-07,PEUGEOT,Diesel,Very Heavy Goods Vehicles,
2018-07,RENAULT,Diesel,Very Heavy Goods Vehicles,
2018-07,SC NEUSTAR,Diesel,Very Heavy Goods Vehicles,
2018-07,SCANIA,Diesel,Very Heavy Goods Vehicles,19
2018-07,SSANGYONG,Diesel,Very Heavy Goods Vehicles,
2018-07,SUZUKI,Petrol,Very Heavy Goods Vehicles,
2018-07,T.C.M.,Diesel,Very Heavy Goods Vehicles,2
2018-07,TOYOTA,Petrol,Very Heavy Goods Vehicles,
2018-07,TOYOTA,Diesel,Very Heavy Goods Vehicles,
2018-07,TOYOTA,Others,Very Heavy Goods Vehicles,
2018-07,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,1
2018-07,VOGELE,Diesel,Very Heavy Goods Vehicles,
2018-07,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,
2018-07,VOLVO,Diesel,Very Heavy Goods Vehicles,8
2018-07,WIRTGEN,Diesel,Very Heavy Goods Vehicles,1
2018-07,YUTONG,Diesel,Very Heavy Goods Vehicles,
2018-07,BOBCAT,Diesel,Buses,
2018-07,BYD,Others,Buses,1
2018-07,CATERPILLAR,Diesel,Buses,
2018-07,CITROEN,Diesel,Buses,
2018-07,D.A.F.,Diesel,Buses,
2018-07,FIAT,Diesel,Buses,
2018-07,GOLDEN DRAGON,Diesel,Buses,1
2018-07,HAMM,Diesel,Buses,
2018-07,HINO,Diesel,Buses,
2018-07,HYUNDAI,Diesel,Buses,
2018-07,ISUZU,Diesel,Buses,
2018-07,JAC,Diesel,Buses,
2018-07,JOHN DEERE,Diesel,Buses,
2018-07,KIA,Diesel,Buses,
2018-07,MAN,Diesel,Buses,26
2018-07,MERCEDES BENZ,Diesel,Buses,
2018-07,MITSUBISHI,Diesel,Buses,
2018-07,NISSAN,Petrol,Buses,
2018-07,NISSAN,Diesel,Buses,10
2018-07,OPEL,Diesel,Buses,
2018-07,PEUGEOT,Diesel,Buses,
2018-07,RENAULT,Diesel,Buses,
2018-07,SC NEUSTAR,Diesel,Buses,1
2018-07,SCANIA,Diesel,Buses,
2018-07,SSANGYONG,Diesel,Buses,
2018-07,SUZUKI,Petrol,Buses,
2018-07,T.C.M.,Diesel,Buses,
2018-07,TOYOTA,Petrol,Buses,
2018-07,TOYOTA,Diesel,Buses,42
2018-07,TOYOTA,Others,Buses,
2018-07,UD TRUCKS,Diesel,Buses,
2018-07,VOGELE,Diesel,Buses,
2018-07,VOLKSWAGEN,Diesel,Buses,
2018-07,VOLVO,Diesel,Buses,7
2018-07,WIRTGEN,Diesel,Buses,
2018-07,YUTONG,Diesel,Buses,1
2018-08,BAOLI,Diesel,Goods cum Passenger Vehicles,
2018-08,BOBCAT,Diesel,Goods cum Passenger Vehicles,
2018-08,BYD,Others,Goods cum Passenger Vehicles,
2018-08,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,
2018-08,CITROEN,Diesel,Goods cum Passenger Vehicles,
2018-08,D.A.F.,Diesel,Goods cum Passenger Vehicles,
2018-08,FIAT,Diesel,Goods cum Passenger Vehicles,
2018-08,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,
2018-08,HAMM,Diesel,Goods cum Passenger Vehicles,
2018-08,HC,Others,Goods cum Passenger Vehicles,
2018-08,HINO,Diesel,Goods cum Passenger Vehicles,
2018-08,HYUNDAI,Diesel,Goods cum Passenger Vehicles,1
2018-08,ISUZU,Diesel,Goods cum Passenger Vehicles,2
2018-08,JAC,Diesel,Goods cum Passenger Vehicles,
2018-08,JOHN DEERE,Diesel,Goods cum Passenger Vehicles,
2018-08,KIA,Diesel,Goods cum Passenger Vehicles,
2018-08,KING LONG,Diesel,Goods cum Passenger Vehicles,
2018-08,MAN,Diesel,Goods cum Passenger Vehicles,
2018-08,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,
2018-08,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,7
2018-08,NISSAN,Petrol,Goods cum Passenger Vehicles,
2018-08,NISSAN,Diesel,Goods cum Passenger Vehicles,
2018-08,OPEL,Diesel,Goods cum Passenger Vehicles,
2018-08,PEUGEOT,Diesel,Goods cum Passenger Vehicles,
2018-08,RENAULT,Diesel,Goods cum Passenger Vehicles,
2018-08,RENAULT,Others,Goods cum Passenger Vehicles,
2018-08,SAKAI,Diesel,Goods cum Passenger Vehicles,
2018-08,SC NEUSTAR,Diesel,Goods cum Passenger Vehicles,
2018-08,SCANIA,Diesel,Goods cum Passenger Vehicles,
2018-08,SSANGYONG,Diesel,Goods cum Passenger Vehicles,13
2018-08,SUZUKI,Petrol,Goods cum Passenger Vehicles,
2018-08,T.C.M.,Diesel,Goods cum Passenger Vehicles,
2018-08,TENNANT,Diesel,Goods cum Passenger Vehicles,
2018-08,TERBERG,Diesel,Goods cum Passenger Vehicles,
2018-08,TOYOTA,Petrol,Goods cum Passenger Vehicles,
2018-08,TOYOTA,Diesel,Goods cum Passenger Vehicles,
2018-08,TOYOTA,Others,Goods cum Passenger Vehicles,
2018-08,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,
2018-08,VOGELE,Diesel,Goods cum Passenger Vehicles,
2018-08,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,1
2018-08,VOLVO,Diesel,Goods cum Passenger Vehicles,
2018-08,WIRTGEN,Diesel,Goods cum Passenger Vehicles,
2018-08,YUTONG,Diesel,Goods cum Passenger Vehicles,
2018-08,BAOLI,Diesel,Light Goods Vehicles,
2018-08,BOBCAT,Diesel,Light Goods Vehicles,
2018-08,BYD,Others,Light Goods Vehicles,
2018-08,CATERPILLAR,Diesel,Light Goods Vehicles,
2018-08,CITROEN,Diesel,Light Goods Vehicles,26
2018-08,D.A.F.,Diesel,Light Goods Vehicles,
2018-08,FIAT,Diesel,Light Goods Vehicles,17
2018-08,GOLDEN DRAGON,Diesel,Light Goods Vehicles,
2018-08,HAMM,Diesel,Light Goods Vehicles,
2018-08,HC,Others,Light Goods Vehicles,
2018-08,HINO,Diesel,Light Goods Vehicles,
2018-08,HYUNDAI,Diesel,Light Goods Vehicles,1
2018-08,ISUZU,Diesel,Light Goods Vehicles,13
2018-08,JAC,Diesel,Light Goods Vehicles,
2018-08,JOHN DEERE,Diesel,Light Goods Vehicles,
2018-08,KIA,Diesel,Light Goods Vehicles,13
2018-08,KING LONG,Diesel,Light Goods Vehicles,
2018-08,MAN,Diesel,Light Goods Vehicles,
2018-08,MERCEDES BENZ,Diesel,Light Goods Vehicles,9
2018-08,MITSUBISHI,Diesel,Light Goods Vehicles,26
2018-08,NISSAN,Petrol,Light Goods Vehicles,39
2018-08,NISSAN,Diesel,Light Goods Vehicles,199
2018-08,OPEL,Diesel,Light Goods Vehicles,13
2018-08,PEUGEOT,Diesel,Light Goods Vehicles,1
2018-08,RENAULT,Diesel,Light Goods Vehicles,1
2018-08,RENAULT,Others,Light Goods Vehicles,7
2018-08,SAKAI,Diesel,Light Goods Vehicles,
2018-08,SC NEUSTAR,Diesel,Light Goods Vehicles,
2018-08,SCANIA,Diesel,Light Goods Vehicles,
2018-08,SSANGYONG,Diesel,Light Goods Vehicles,
2018-08,SUZUKI,Petrol,Light Goods Vehicles,11
2018-08,T.C.M.,Diesel,Light Goods Vehicles,
2018-08,TENNANT,Diesel,Light Goods Vehicles,1
2018-08,TERBERG,Diesel,Light Goods Vehicles,
2018-08,TOYOTA,Petrol,Light Goods Vehicles,8
2018-08,TOYOTA,Diesel,Light Goods Vehicles,430
2018-08,TOYOTA,Others,Light Goods Vehicles,
2018-08,UD TRUCKS,Diesel,Light Goods Vehicles,
2018-08,VOGELE,Diesel,Light Goods Vehicles,
2018-08,VOLKSWAGEN,Diesel,Light Goods Vehicles,10
2018-08,VOLVO,Diesel,Light Goods Vehicles,
2018-08,WIRTGEN,Diesel,Light Goods Vehicles,
2018-08,YUTONG,Diesel,Light Goods Vehicles,
2018-08,BAOLI,Diesel,Heavy Goods Vehicles,1
2018-08,BOBCAT,Diesel,Heavy Goods Vehicles,
2018-08,BYD,Others,Heavy Goods Vehicles,
2018-08,CATERPILLAR,Diesel,Heavy Goods Vehicles,3
2018-08,CITROEN,Diesel,Heavy Goods Vehicles,
2018-08,D.A.F.,Diesel,Heavy Goods Vehicles,
2018-08,FIAT,Diesel,Heavy Goods Vehicles,
2018-08,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,
2018-08,HAMM,Diesel,Heavy Goods Vehicles,
2018-08,HC,Others,Heavy Goods Vehicles,1
2018-08,HINO,Diesel,Heavy Goods Vehicles,46
2018-08,HYUNDAI,Diesel,Heavy Goods Vehicles,1
2018-08,ISUZU,Diesel,Heavy Goods Vehicles,48
2018-08,JAC,Diesel,Heavy Goods Vehicles,
2018-08,JOHN DEERE,Diesel,Heavy Goods Vehicles,
2018-08,KIA,Diesel,Heavy Goods Vehicles,
2018-08,KING LONG,Diesel,Heavy Goods Vehicles,
2018-08,MAN,Diesel,Heavy Goods Vehicles,
2018-08,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,1
2018-08,MITSUBISHI,Diesel,Heavy Goods Vehicles,59
2018-08,NISSAN,Petrol,Heavy Goods Vehicles,
2018-08,NISSAN,Diesel,Heavy Goods Vehicles,
2018-08,OPEL,Diesel,Heavy Goods Vehicles,
2018-08,PEUGEOT,Diesel,Heavy Goods Vehicles,
2018-08,RENAULT,Diesel,Heavy Goods Vehicles,
2018-08,RENAULT,Others,Heavy Goods Vehicles,
2018-08,SAKAI,Diesel,Heavy Goods Vehicles,1
2018-08,SC NEUSTAR,Diesel,Heavy Goods Vehicles,
2018-08,SCANIA,Diesel,Heavy Goods Vehicles,
2018-08,SSANGYONG,Diesel,Heavy Goods Vehicles,
2018-08,SUZUKI,Petrol,Heavy Goods Vehicles,
2018-08,T.C.M.,Diesel,Heavy Goods Vehicles,
2018-08,TENNANT,Diesel,Heavy Goods Vehicles,
2018-08,TERBERG,Diesel,Heavy Goods Vehicles,
2018-08,TOYOTA,Petrol,Heavy Goods Vehicles,
2018-08,TOYOTA,Diesel,Heavy Goods Vehicles,35
2018-08,TOYOTA,Others,Heavy Goods Vehicles,2
2018-08,UD TRUCKS,Diesel,Heavy Goods Vehicles,
2018-08,VOGELE,Diesel,Heavy Goods Vehicles,
2018-08,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,
2018-08,VOLVO,Diesel,Heavy Goods Vehicles,2
2018-08,WIRTGEN,Diesel,Heavy Goods Vehicles,
2018-08,YUTONG,Diesel,Heavy Goods Vehicles,
2018-08,BAOLI,Diesel,Very Heavy Goods Vehicles,
2018-08,BOBCAT,Diesel,Very Heavy Goods Vehicles,
2018-08,BYD,Others,Very Heavy Goods Vehicles,
2018-08,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,2
2018-08,CITROEN,Diesel,Very Heavy Goods Vehicles,
2018-08,D.A.F.,Diesel,Very Heavy Goods Vehicles,1
2018-08,FIAT,Diesel,Very Heavy Goods Vehicles,
2018-08,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,
2018-08,HAMM,Diesel,Very Heavy Goods Vehicles,
2018-08,HC,Others,Very Heavy Goods Vehicles,
2018-08,HINO,Diesel,Very Heavy Goods Vehicles,6
2018-08,HYUNDAI,Diesel,Very Heavy Goods Vehicles,
2018-08,ISUZU,Diesel,Very Heavy Goods Vehicles,2
2018-08,JAC,Diesel,Very Heavy Goods Vehicles,
2018-08,JOHN DEERE,Diesel,Very Heavy Goods Vehicles,
2018-08,KIA,Diesel,Very Heavy Goods Vehicles,
2018-08,KING LONG,Diesel,Very Heavy Goods Vehicles,
2018-08,MAN,Diesel,Very Heavy Goods Vehicles,4
2018-08,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,10
2018-08,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,14
2018-08,NISSAN,Petrol,Very Heavy Goods Vehicles,
2018-08,NISSAN,Diesel,Very Heavy Goods Vehicles,
2018-08,OPEL,Diesel,Very Heavy Goods Vehicles,
2018-08,PEUGEOT,Diesel,Very Heavy Goods Vehicles,
2018-08,RENAULT,Diesel,Very Heavy Goods Vehicles,
2018-08,RENAULT,Others,Very Heavy Goods Vehicles,
2018-08,SAKAI,Diesel,Very Heavy Goods Vehicles,
2018-08,SC NEUSTAR,Diesel,Very Heavy Goods Vehicles,
2018-08,SCANIA,Diesel,Very Heavy Goods Vehicles,21
2018-08,SSANGYONG,Diesel,Very Heavy Goods Vehicles,
2018-08,SUZUKI,Petrol,Very Heavy Goods Vehicles,
2018-08,T.C.M.,Diesel,Very Heavy Goods Vehicles,1
2018-08,TENNANT,Diesel,Very Heavy Goods Vehicles,
2018-08,TERBERG,Diesel,Very Heavy Goods Vehicles,1
2018-08,TOYOTA,Petrol,Very Heavy Goods Vehicles,
2018-08,TOYOTA,Diesel,Very Heavy Goods Vehicles,
2018-08,TOYOTA,Others,Very Heavy Goods Vehicles,
2018-08,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,
2018-08,VOGELE,Diesel,Very Heavy Goods Vehicles,1
2018-08,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,
2018-08,VOLVO,Diesel,Very Heavy Goods Vehicles,3
2018-08,WIRTGEN,Diesel,Very Heavy Goods Vehicles,
2018-08,YUTONG,Diesel,Very Heavy Goods Vehicles,
2018-08,BAOLI,Diesel,Buses,
2018-08,BOBCAT,Diesel,Buses,
2018-08,BYD,Others,Buses,
2018-08,CATERPILLAR,Diesel,Buses,
2018-08,CITROEN,Diesel,Buses,
2018-08,D.A.F.,Diesel,Buses,
2018-08,FIAT,Diesel,Buses,
2018-08,GOLDEN DRAGON,Diesel,Buses,2
2018-08,HAMM,Diesel,Buses,
2018-08,HC,Others,Buses,
2018-08,HINO,Diesel,Buses,
2018-08,HYUNDAI,Diesel,Buses,
2018-08,ISUZU,Diesel,Buses,
2018-08,JAC,Diesel,Buses,
2018-08,JOHN DEERE,Diesel,Buses,
2018-08,KIA,Diesel,Buses,
2018-08,KING LONG,Diesel,Buses,3
2018-08,MAN,Diesel,Buses,20
2018-08,MERCEDES BENZ,Diesel,Buses,3
2018-08,MITSUBISHI,Diesel,Buses,
2018-08,NISSAN,Petrol,Buses,
2018-08,NISSAN,Diesel,Buses,7
2018-08,OPEL,Diesel,Buses,
2018-08,PEUGEOT,Diesel,Buses,
2018-08,RENAULT,Diesel,Buses,
2018-08,RENAULT,Others,Buses,
2018-08,SAKAI,Diesel,Buses,
2018-08,SC NEUSTAR,Diesel,Buses,1
2018-08,SCANIA,Diesel,Buses,
2018-08,SSANGYONG,Diesel,Buses,
2018-08,SUZUKI,Petrol,Buses,
2018-08,T.C.M.,Diesel,Buses,
2018-08,TENNANT,Diesel,Buses,
2018-08,TERBERG,Diesel,Buses,
2018-08,TOYOTA,Petrol,Buses,
2018-08,TOYOTA,Diesel,Buses,51
2018-08,TOYOTA,Others,Buses,
2018-08,UD TRUCKS,Diesel,Buses,
2018-08,VOGELE,Diesel,Buses,
2018-08,VOLKSWAGEN,Diesel,Buses,
2018-08,VOLVO,Diesel,Buses,4
2018-08,WIRTGEN,Diesel,Buses,
2018-08,YUTONG,Diesel,Buses,3
2018-09,BAOLI,Diesel,Goods cum Passenger Vehicles,
2018-09,BEIBEN,Diesel,Goods cum Passenger Vehicles,
2018-09,BOBCAT,Diesel,Goods cum Passenger Vehicles,
2018-09,BYD,Others,Goods cum Passenger Vehicles,
2018-09,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,
2018-09,CITROEN,Diesel,Goods cum Passenger Vehicles,
2018-09,D.A.F.,Diesel,Goods cum Passenger Vehicles,
2018-09,FIAT,Diesel,Goods cum Passenger Vehicles,
2018-09,FTBCI,Diesel,Goods cum Passenger Vehicles,
2018-09,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,
2018-09,HAMM,Diesel,Goods cum Passenger Vehicles,
2018-09,HC,Others,Goods cum Passenger Vehicles,
2018-09,HINO,Diesel,Goods cum Passenger Vehicles,
2018-09,HYUNDAI,Diesel,Goods cum Passenger Vehicles,5
2018-09,ISUZU,Diesel,Goods cum Passenger Vehicles,2
2018-09,JAC,Diesel,Goods cum Passenger Vehicles,
2018-09,JOHN DEERE,Diesel,Goods cum Passenger Vehicles,
2018-09,KIA,Diesel,Goods cum Passenger Vehicles,
2018-09,KING LONG,Diesel,Goods cum Passenger Vehicles,
2018-09,MAN,Diesel,Goods cum Passenger Vehicles,
2018-09,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,
2018-09,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,13
2018-09,NISSAN,Petrol,Goods cum Passenger Vehicles,
2018-09,NISSAN,Diesel,Goods cum Passenger Vehicles,
2018-09,OPEL,Diesel,Goods cum Passenger Vehicles,
2018-09,PEUGEOT,Diesel,Goods cum Passenger Vehicles,
2018-09,RENAULT,Diesel,Goods cum Passenger Vehicles,
2018-09,RENAULT,Others,Goods cum Passenger Vehicles,
2018-09,SAKAI,Diesel,Goods cum Passenger Vehicles,
2018-09,SC NEUSTAR,Diesel,Goods cum Passenger Vehicles,
2018-09,SCANIA,Diesel,Goods cum Passenger Vehicles,
2018-09,SSANGYONG,Diesel,Goods cum Passenger Vehicles,6
